qid,arm,subset,question,golds,answer,stop_reason,retrieved_ids,recall_at_10,answer_presence_at_10,em,f1,idk,judge_correct,judge_reason,input_tokens,output_tokens,cache_creation_input_tokens,cache_read_input_tokens,judge_input_tokens,judge_output_tokens,cost_gen_usd,cost_judge_usd,cost_total_billed,wall_clock_s,request_id,started_at,gen_model,judge_model,answer_presence_at_10_gt
2458,sq8_np8,main,who is the most selling music artist of all time,"[""The Beatles""]",I don't know,end_turn,"[4313450, 1142312, 8776751, 4313449, 8836315, 3990813, 4313453, 8776838, 360691, 7586656]",0.8,True,0,0.0,True,False,"The candidate declines to answer, failing to state the gold fact that The Beatles are the best-selling music artist of all time.",2122,6,0,0,535,53,0.004304,0.004,0.008304,1.458,req_011CeoUkuoQq32w5uDycwDhx,2026-09-07T04:52:21Z,claude-sonnet-5,claude-opus-5,True
2468,sq8_np8,main,where did they live in sex and the city,"[""New York City""]","Manhattan, New York City",end_turn,"[24340, 8076915, 8076901, 8076892, 8076927, 24342, 481189, 8076913, 24337, 1274806]",0.9,True,0,0.8571,False,True,"The candidate identifies New York City (specifying Manhattan), matching the gold answer with additional accurate detail.",2329,11,0,0,536,51,0.004768,0.003955,0.008723,1.239,req_011CeoTBt3TWuDr2fQrSmWbS,2026-09-07T04:31:46Z,claude-sonnet-5,claude-opus-5,True
2469,sq8_np8,main,who are the artists in the traveling wilburys,"[""Roy Orbison"", ""Jeff Lynne"", ""George Harrison"", ""Bob Dylan"", ""Tom Petty""]","Based on the passages, the Traveling Wilburys members were George Harrison, Jeff Lynne, Roy Orbison, Bob Dylan, and Tom Petty.",end_turn,"[6641411, 6641402, 9272187, 6641400, 1046282, 9582641, 9582645, 7954986, 9899076, 3488498]",0.6,True,0,0.2,False,True,"The candidate lists all five gold members: George Harrison, Jeff Lynne, Roy Orbison, Bob Dylan, and Tom Petty.",2958,60,0,0,627,66,0.006516,0.004785,0.011301,1.62,req_011CeoUxXNcbkzdh5qS9Z6VC,2026-09-07T04:54:58Z,claude-sonnet-5,claude-opus-5,True
2479,sq8_np8,main,when does agents of shield season five start,"[""December 1, 2017""]",I don't know,end_turn,"[5448418, 4188867, 4776879, 5448377, 4868409, 4776897, 4188879, 4776881, 4188868, 5799465]",1.0,True,0,0.0,True,False,"The candidate declines to answer, providing no factual content matching the gold answer of December 1, 2017.",2609,6,0,0,535,47,0.005278,0.00385,0.009128,1.36,req_011CeoV183Vx4HkfPCtVprAt,2026-09-07T04:55:33Z,claude-sonnet-5,claude-opus-5,True
2492,sq8_np8,sanity,what states were most affected by the dust bowl,"[""Iowa"", ""Oklahoma"", ""Nebraska"", ""Arkansas"", ""New Mexico"", ""Kansas"", ""Colorado"", ""Texas"", ""Missouri""]","The Dust Bowl centered on the Texas Panhandle and Oklahoma Panhandle, and also affected parts of New Mexico, Colorado, and Kansas.",end_turn,"[7809593, 7809555, 7809565, 7672897, 7809561, 5374519, 7809567, 8214225, 8441948, 7809560]",1.0,True,0,0.1905,False,True,"The candidate names Texas, Oklahoma, New Mexico, Colorado, and Kansas, all of which appear in the gold answer list.",2030,59,0,0,640,61,0.00465,0.004725,0.009375,1.728,req_011CeoTaD3Ke47KpDkTYCXi3,2026-09-07T04:36:49Z,claude-sonnet-5,claude-opus-5,True
2495,sq8_np8,main,how are leaders of the two parties in congress chosen,"[""Senate Republican Conference"", ""Senate Democratic Caucus""]",Elected by their respective party members through secret ballot in their caucus or conference.,end_turn,"[1412311, 1102630, 7594882, 3375721, 9519308, 7594875, 7587281, 1412340, 6740794, 9519306]",1.0,True,0,0.1176,False,True,"The candidate correctly states leaders are elected by party members in their caucus or conference, matching the gold answers' party conference/caucus selection.",1814,26,0,0,576,121,0.003888,0.005905,0.009793,1.533,req_011CeoUc96MkwkbsamD82pFm,2026-09-07T04:50:22Z,claude-sonnet-5,claude-opus-5,True
2501,sq8_np8,main,when was the problem of cfc's discovered,"[""late 1970s"", ""1974"", ""1973"", ""1970s""]",1974,end_turn,"[7730005, 7730001, 7553912, 7730002, 7553866, 3783151, 7730010, 8255970, 7730018, 7730006]",0.9,True,1,1.0,False,True,"The candidate answer ""1974"" matches one of the listed gold answers exactly.",2744,4,0,0,550,42,0.005528,0.0038,0.009328,1.374,req_011CeoUuswYPAWidQMgQmq7u,2026-09-07T04:54:23Z,claude-sonnet-5,claude-opus-5,True
2502,sq8_np8,main,which president of the united states was a boy scout,"[""Gerald Ford"", ""President Gerald Ford""]",Gerald Ford,end_turn,"[8012377, 461183, 8012335, 461272, 8012405, 8012360, 1653845, 8012404, 4904263, 3904332]",1.0,True,1,1.0,False,True,"The candidate names Gerald Ford, matching the gold answer exactly.",2227,9,0,0,550,39,0.004544,0.003725,0.008269,1.341,req_011CeoUgKAhWnvWFqGjdq8M6,2026-09-07T04:51:18Z,claude-sonnet-5,claude-opus-5,True
2504,sq8_np8,main,the first significant restriction on free immigration in u.s. history was the,"[""Naturalization Act of 1790"", ""Chinese Exclusion Act in 1882""]",Page Act of 1875,end_turn,"[840679, 7060035, 7741724, 752258, 752299, 752209, 840671, 1167422, 752260, 9086377]",0.8,True,0,0.5,False,False,"The candidate names the Page Act of 1875, which is not among the accepted gold answers (Naturalization Act of 1790 or Chinese Exclusion Act of 1882).",2156,10,0,0,570,73,0.004412,0.004675,0.009087,1.366,req_011CeoTo61kw2X45nSu5gxLr,2026-09-07T04:39:43Z,claude-sonnet-5,claude-opus-5,True
2510,sq8_np8,main,how many episodes in my name is earl season 4,"[""27""]",I don't know,end_turn,"[2111963, 9362792, 3174992, 3969407, 5817201, 7351496, 2492722, 3035046, 2492723, 5698018]",0.9,True,0,0.0,True,False,"The candidate declined to answer, providing no fact, whereas the gold answer is 27 episodes.",1349,6,0,0,534,47,0.002758,0.003845,0.006603,1.433,req_011CeoU5ubB2R6oEggm8yLyz,2026-09-07T04:43:32Z,claude-sonnet-5,claude-opus-5,True
2514,sq8_np8,main,where will the next summer and winter olympics be held,"[""Beijing"", ""Tokyo""]","Based on the passages: the next Winter Olympics will be held in Milan and Cortina d'Ampezzo, Italy (2026), and the next Summer Olympics will be held in Paris (2024).",end_turn,"[1130551, 7689177, 4280867, 3203326, 4636581, 3191903, 4280883, 8082065, 7689537, 8423790]",1.0,True,0,0.0,False,False,"The candidate names Paris 2024 and Milan-Cortina 2026, which differ from the gold answers of Tokyo (summer) and Beijing (winter).",1721,67,0,0,604,69,0.004112,0.004745,0.008857,2.044,req_011CeoTtMJAAdEw6V3hJfdCr,2026-09-07T04:40:55Z,claude-sonnet-5,claude-opus-5,True
2516,sq8_np8,main,when did they stop making pull tabs on beer cans,"[""1990"", ""1970s""]",I don't know,end_turn,"[7360029, 7360026, 4560234, 5334466, 7360030, 7360031, 3642787, 5606593, 7210660, 7360027]",0.9,False,0,0.0,True,False,"The candidate declines to answer, providing no factual claim matching any gold answer.",1934,6,0,0,543,40,0.003928,0.003715,0.007643,1.54,req_011CeoTzsfgyi2dp6unQ33o2,2026-09-07T04:42:23Z,claude-sonnet-5,claude-opus-5,False
2518,sq8_np8,main,who scored fastest 10000 runs in test cricket,"[""Alastair Cook"", ""Kumar Sangakkara"", ""Brian Lara"", ""Sachin Tendulkar""]",Kumar Sangakkara,end_turn,"[5047686, 9446931, 6404698, 6683018, 5185701, 1541190, 5380243, 5047724, 7769167, 9446922]",1.0,True,1,1.0,False,True,"The candidate names Kumar Sangakkara, which is one of the listed acceptable gold answers.",1914,12,0,0,580,47,0.003948,0.004075,0.008023,1.374,req_011CeoToc9V4W8pc9Eaaqvak,2026-09-07T04:39:50Z,claude-sonnet-5,claude-opus-5,True
2522,sq8_np8,sanity,what is the salary of us secretary of state,"[""$205,700"", ""$205,700 annually""]","$221,400",end_turn,"[7551173, 7539964, 7555993, 7555929, 7551113, 7555900, 7579680, 7579682, 1305405, 4647306]",0.9,False,0,0.0,False,False,"The candidate states $221,400, which differs from the gold answer of $205,700.",902,6,0,0,543,40,0.001864,0.003715,0.005579,1.447,req_011CeoV1QMHBMVemDPuhfA2E,2026-09-07T04:55:37Z,claude-sonnet-5,claude-opus-5,False
2525,sq8_np8,main,the mughal garden of rashtrapati bhavan is modelled on which garden,"[""the Persian gardens"", ""charbagh""]",I don't know,end_turn,"[5303818, 8078475, 8078474, 9850000, 69228, 69238, 8078459, 69282, 8078453, 9996801]",0.9,True,0,0.0,True,False,"The candidate declines to answer, providing no factual claim matching the gold answers.",2434,6,0,0,556,40,0.004928,0.00378,0.008708,1.432,req_011CeoV6gtLCWN8QqQHVfiNN,2026-09-07T04:56:48Z,claude-sonnet-5,claude-opus-5,True
2528,sq8_np8,main,who sang i dig rock and roll music,"[""Peter, Paul and Mary""]","Peter, Paul and Mary",end_turn,"[188816, 188821, 188817, 4128361, 7650443, 7586086, 8295580, 4128364, 7586052, 8855728]",1.0,True,1,1.0,False,True,"The candidate answer exactly matches the gold answer, Peter, Paul and Mary.",2395,13,0,0,548,44,0.00492,0.00384,0.00876,1.482,req_011CeoTWUyQsBTkkpqqKCy6k,2026-09-07T04:35:57Z,claude-sonnet-5,claude-opus-5,True
2531,sq8_np8,main,explorer who led an early voyage to the coast of newfoundland,"[""Jacques Cartier""]",John Cabot,end_turn,"[3995250, 2118723, 7690236, 7949329, 2168070, 7789066, 7670619, 7551358, 7949706, 9476296]",0.6,True,0,0.0,False,False,"The candidate names John Cabot, a different explorer from the gold answer Jacques Cartier.",2805,7,0,0,547,46,0.00568,0.003885,0.009565,1.33,req_011CeoTHrU7tnEGBYVKVdGh9,2026-09-07T04:33:06Z,claude-sonnet-5,claude-opus-5,True
2533,sq8_np8,main,where is the light between two oceans filmed,"[""Australia"", ""New Zealand""]",I don't know,end_turn,"[3496486, 4062190, 2246702, 4302865, 5461245, 5461243, 9599012, 2852336, 5555677, 3467960]",0.8,False,0,0.0,True,False,"The candidate declines to answer, providing no filming location, which fails to match any gold answer.",2155,6,0,0,540,43,0.00437,0.003775,0.008145,1.318,req_011CeoU18ZtHi27i7aY7Fggu,2026-09-07T04:42:27Z,claude-sonnet-5,claude-opus-5,True
2538,sq8_np8,sanity,who developed the first printing press in 1430s,"[""Johannes Gutenberg""]",Johannes Gutenberg,end_turn,"[7564020, 7935539, 445022, 7827143, 7564008, 7605677, 8490508, 9376264, 9376263, 9804028]",0.9,True,1,1.0,False,True,"The candidate names Johannes Gutenberg, exactly matching the gold answer.",1786,12,0,0,547,42,0.003692,0.003785,0.007477,1.494,req_011CeoUuLbPHL5cS3LGmkLuR,2026-09-07T04:54:15Z,claude-sonnet-5,claude-opus-5,True
2542,sq8_np8,main,which layer of the meninges is connected to the brain,"[""pia mater"", ""The pia mater""]",I don't know,end_turn,"[2087103, 2809493, 64918, 1774334, 8097530, 2760345, 4681632, 7790373, 2760356, 4681629]",1.0,True,0,0.0,True,False,"The candidate declines to answer, failing to identify the pia mater as the meningeal layer adhering to the brain.",2327,6,0,0,544,51,0.004714,0.003995,0.008709,1.406,req_011CeoTgUHX5GuYwhSRBSAkg,2026-09-07T04:38:14Z,claude-sonnet-5,claude-opus-5,True
2557,sq8_np8,main,the first political society started under british rule in india was,"[""The British Indian Association""]",I don't know,end_turn,"[8859493, 8859498, 3031317, 3656769, 8859499, 3656770, 6034553, 3031318, 8859369, 1899186]",1.0,False,0,0.0,True,False,"The candidate declined to answer, providing no factual content matching the gold answer.",3116,6,0,0,537,39,0.006292,0.00366,0.009952,1.328,req_011CeoTvsXQEGPzh96ubqwgt,2026-09-07T04:41:29Z,claude-sonnet-5,claude-opus-5,False
2562,sq8_np8,main,who sang the song with reba does he love you,"[""Linda Davis""]",I don't know,end_turn,"[9998960, 7452085, 6688781, 9428284, 7471889, 1994628, 1994660, 9203251, 1423918, 8840183]",1.0,False,0,0.0,True,False,"The candidate states it does not know, failing to identify Linda Davis as the singer.",2815,6,0,0,536,41,0.00569,0.003705,0.009395,1.351,req_011CeoTFqp83BMYuYpZa9NhQ,2026-09-07T04:32:39Z,claude-sonnet-5,claude-opus-5,False
2571,sq8_np8,main,when did the movie peter pan come out,"[""2003"", ""25\u00a0December\u00a02003""]",The 1953 Disney film *Peter Pan* came out in **1953**.,end_turn,"[3056139, 1151748, 1151701, 3056140, 9989353, 3056137, 9989356, 1151698, 3056142, 1151704]",0.8,True,0,0.0,False,False,"The candidate gives 1953 (the Disney animated film), not 2003 as required by the gold answers.",2103,27,0,0,562,48,0.004476,0.00401,0.008486,1.385,req_011CeoTL9LSBGRmaZWxhKgcj,2026-09-07T04:33:37Z,claude-sonnet-5,claude-opus-5,True
2576,sq8_np8,main,what type of reaction occurs to form a dipeptide,"[""peptide bond""]",I don't know,end_turn,"[5073525, 2983727, 6064253, 819231, 7191391, 3064200, 865359, 1745380, 840511, 9993647]",1.0,True,0,0.0,True,False,"The candidate declines to answer, providing no fact about the reaction forming a dipeptide.",2482,6,0,0,540,44,0.005024,0.0038,0.008824,1.752,req_011CeoTiCqtCH2tzeeBWp2n6,2026-09-07T04:38:37Z,claude-sonnet-5,claude-opus-5,True
2587,sq8_np8,main,who is considered the father of modern cosmology,"[""Edwin Hubble""]",I don't know,end_turn,"[7795339, 3691451, 1465853, 7909550, 7909542, 7795344, 7909543, 7795313, 1344701, 7795309]",1.0,True,0,0.0,True,False,"The candidate explicitly says it does not know, failing to state the gold answer Edwin Hubble.",2219,6,0,0,539,47,0.004498,0.00387,0.008368,1.365,req_011CeoTamZAeG7ov6XKTMfJV,2026-09-07T04:36:56Z,claude-sonnet-5,claude-opus-5,True
2589,sq8_np8,main,who plays on the tv show the resident,"[""Merrin Dungey"", ""Emily VanCamp"", ""Bruce Greenwood"", ""Melina Kanakaredes"", ""Manish Dayal"", ""Matt Czuchry"", ""Moran Atias"", ""Shaunette Ren\u00e9e Wilson""]",Manish Dayal,end_turn,"[4966781, 4345277, 4298807, 7412133, 5274797, 394190, 3308348, 4171464, 3574823, 8888955]",0.8,True,1,1.0,False,True,"Manish Dayal is listed among the gold answers as a cast member of The Resident, so the candidate states a matching fact.",1811,9,0,0,614,54,0.003712,0.00442,0.008132,1.45,req_011CeoV35sLNNVS9RHrfVxH2,2026-09-07T04:56:00Z,claude-sonnet-5,claude-opus-5,True
2594,sq8_np8,main,who gets to race in the daytona clash,"[""Daytona Pole Award winners"", ""former Clash race winners""]","Based on passage [6], drivers eligible for the Busch Clash are those who won the Daytona 500, won a previous Busch Clash, won a Daytona 500 pole (all requiring full-time competition in the prior Cup season), plus the five most recent pole winners, playoff drivers, race winners, and stage winners from the prior Cup Series season.",end_turn,"[4870269, 5900619, 4467017, 5900622, 5900624, 6124227, 4803805, 4467016, 4905796, 5721621]",1.0,True,0,0.1132,False,True,The answer includes both gold criteria—previous Clash winners and Daytona pole award winners—with additional accurate eligibility details.,2967,116,0,0,660,103,0.007094,0.005875,0.012969,2.081,req_011CeoTq6bHiCpUHdFMSCduL,2026-09-07T04:40:12Z,claude-sonnet-5,claude-opus-5,True
2595,sq8_np8,main,in which sea pearl is found in india,"[""the Indian Ocean""]",I don't know,end_turn,"[7614573, 8056206, 2468899, 2120258, 1860023, 621186, 8056219, 7739745, 8056220, 2901138]",0.5,False,0,0.0,True,False,"The candidate declined to answer, providing no factual match to the gold answer.",1446,6,0,0,537,38,0.002952,0.003635,0.006587,1.33,req_011CeoTnXLVJVDpFLwK6kQyr,2026-09-07T04:39:36Z,claude-sonnet-5,claude-opus-5,False
2606,sq8_np8,main,who took the first steps on the moon in 1969,"[""Neil Armstrong""]",Neil Armstrong,end_turn,"[4629726, 4629725, 7890231, 8780489, 4560357, 675096, 4920654, 8635232, 8090775, 8234868]",0.9,True,1,1.0,False,True,"The candidate names Neil Armstrong, matching the gold answer exactly.",3237,10,0,0,544,40,0.006574,0.00372,0.010294,1.308,req_011CeoUDcK5ZbQJ88zPhehj8,2026-09-07T04:45:16Z,claude-sonnet-5,claude-opus-5,True
2609,sq8_np8,main,who was the original host of what's my line,"[""John Daly""]",I don't know,end_turn,"[2889292, 5364173, 8771266, 6684942, 781017, 7983109, 8254590, 8920069, 5619897, 3778526]",0.8,False,0,0.0,True,False,"The candidate declines to answer, failing to identify John Daly as the original host.",1339,6,0,0,532,39,0.002738,0.003635,0.006373,1.435,req_011CeoUcS8YA6891YJRgnDuv,2026-09-07T04:50:26Z,claude-sonnet-5,claude-opus-5,False
2611,sq8_np8,main,what was the name of darth vader star destroyer,"[""Devastator"", ""the Devastator""]",Executor,end_turn,"[7660781, 7660776, 7660782, 7660775, 7660797, 7660780, 7660798, 7660792, 7660785, 7660768]",1.0,True,0,0.0,False,False,"The gold answer is the Devastator; ""Executor"" names a different ship (Vader's Super Star Destroyer flagship), so it does not match.",3627,5,0,0,542,63,0.007304,0.004285,0.011589,1.307,req_011CeoUWBLt5pH4ufwAbVgVd,2026-09-07T04:49:00Z,claude-sonnet-5,claude-opus-5,True
2617,sq8_np8,main,how many episodes are there in modern family,"[""201"", ""232""]",I don't know,end_turn,"[1903341, 1903335, 1903353, 3211771, 3205081, 2377171, 2584434, 3567523, 9122824, 6656790]",0.9,True,0,0.0,True,False,"The candidate declines to answer, providing no episode count, so it fails to state any gold answer.",1373,6,0,0,535,44,0.002806,0.003775,0.006581,1.37,req_011CeoTUugQYX13miLP9VGdi,2026-09-07T04:35:36Z,claude-sonnet-5,claude-opus-5,True
2620,sq8_np8,main,who played adaline in the age of adaline,"[""Adaline Bowman"", ""Blake Lively""]",Blake Lively,end_turn,"[5182186, 5425642, 9912792, 9406279, 7700161, 8684064, 3010973, 9761840, 9912790, 8836416]",0.6,True,1,1.0,False,True,"The candidate names Blake Lively, which matches a gold answer exactly.",1718,8,0,0,548,39,0.003516,0.003715,0.007231,1.585,req_011CeoTivsUypEdjcLUcdhuE,2026-09-07T04:38:47Z,claude-sonnet-5,claude-opus-5,True
2621,sq8_np8,main,what is the general structure of an url,"[""a protocol"", ""a hostname"", ""a file name""]",I don't know,end_turn,"[3983239, 4295191, 2357688, 8059510, 85220, 7640535, 9268516, 664678, 7640538, 9268527]",0.7,False,0,0.0,True,False,"The candidate declines to answer, providing no information about URL structure.",1190,6,0,0,542,35,0.00244,0.003585,0.006025,1.285,req_011CeoUFmXGubEunJ1sJDuqR,2026-09-07T04:45:46Z,claude-sonnet-5,claude-opus-5,True
2632,sq8_np8,main,who sang from russia with love james bond,"[""Matt Monro""]",Matt Monro,end_turn,"[9598973, 8027529, 8027495, 7031368, 1575745, 7604127, 8027493, 7586217, 9599069, 7586222]",0.9,True,1,1.0,False,True,"The candidate names Matt Monro, matching the gold answer exactly.",2656,8,0,0,537,38,0.005392,0.003635,0.009027,1.395,req_011CeoT46rR9GHqW6EM2MYuw,2026-09-07T04:30:00Z,claude-sonnet-5,claude-opus-5,True
2633,sq8_np8,main,what football player is called the honey badger,"[""Tyrann Devine Mathieu""]",Tyrann Mathieu,end_turn,"[7137041, 7137055, 366466, 5508231, 3328683, 792467, 5260656, 5114317, 5476261, 3764041]",0.5,True,0,0.8,False,True,"Tyrann Mathieu is the same person as the gold answer Tyrann Devine Mathieu, just without the middle name.",2126,12,0,0,547,56,0.004372,0.004135,0.008507,1.43,req_011CeoUYGWjW6JUN6xyHHh7F,2026-09-07T04:49:29Z,claude-sonnet-5,claude-opus-5,True
2636,sq8_np8,main,who has the most conference championships in college basketball,"[""Kansas""]",I don't know,end_turn,"[8031363, 2284731, 1848898, 8031358, 8027791, 8027769, 7823707, 9829988, 3376990, 2284730]",0.9,True,0,0.0,True,False,"The candidate declines to answer, providing no fact matching the gold answer of Kansas.",2723,6,0,0,535,43,0.005506,0.00375,0.009256,1.328,req_011CeoUgavF4k2RN4Riqeyy7,2026-09-07T04:51:22Z,claude-sonnet-5,claude-opus-5,True
