qid,arm,subset,recall_at_10,answer_presence_at_10,presence_wb,idk,idk_corrected,judge_correct,gt_presence_old,gt_presence_wb,degenerate_golds,in_primary
551,sq8_np64,main,1.0,True,False,True,True,False,True,False,True,False
552,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
553,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
559,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
565,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
571,sq8_np64,sanity,1.0,True,True,False,False,True,True,True,False,False
590,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
591,sq8_np64,main,0.9,False,False,True,True,False,False,False,False,False
604,sq8_np64,main,0.8,False,False,True,True,False,False,False,False,False
606,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
614,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
617,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
619,sq8_np64,sanity,1.0,False,False,True,True,False,False,False,False,False
621,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
637,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
642,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
644,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
652,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
658,sq8_np64,sanity,1.0,False,False,True,True,False,False,False,False,False
684,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
697,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
701,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
705,sq8_np64,main,0.7,True,True,False,False,True,True,True,False,True
715,sq8_np64,main,1.0,False,False,False,False,False,False,False,False,False
726,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
753,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
754,sq8_np64,main,0.8,True,True,True,True,False,True,True,False,True
775,sq8_np64,sanity,1.0,False,False,True,True,False,False,False,False,False
782,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
784,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
787,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
802,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
823,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
826,sq8_np64,main,0.8,True,True,False,False,True,True,True,False,True
841,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
845,sq8_np64,main,0.9,False,False,False,False,False,True,True,False,True
855,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
861,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
868,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
873,sq8_np64,main,1.0,False,False,False,False,True,False,False,False,False
883,sq8_np64,sanity,1.0,False,False,False,False,False,False,False,False,False
884,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
891,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
896,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
901,sq8_np64,main,0.7,False,False,True,True,False,True,True,False,True
905,sq8_np64,sanity,1.0,True,True,False,False,True,True,True,False,False
907,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
919,sq8_np64,sanity,1.0,True,True,False,False,False,True,True,False,False
931,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
937,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
944,sq8_np64,main,1.0,False,False,False,False,False,False,False,False,False
966,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
967,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
970,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
972,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
978,sq8_np64,main,0.9,False,False,True,True,False,False,False,False,False
987,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
990,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
992,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1000,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1001,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
1003,sq8_np64,main,1.0,True,False,False,False,True,True,False,False,False
1005,sq8_np64,main,1.0,True,False,False,False,False,True,False,False,False
1016,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1020,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
1026,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1028,sq8_np64,main,1.0,True,False,False,False,False,True,False,False,False
1032,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1048,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1056,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1063,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1065,sq8_np64,main,1.0,True,False,True,True,False,True,False,False,False
1066,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1071,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1081,sq8_np64,sanity,0.9,True,True,True,True,False,True,True,False,False
1085,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
1088,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1089,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1093,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1094,sq8_np64,main,1.0,True,False,True,True,False,True,False,True,False
1103,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
1106,sq8_np64,main,0.5,True,True,False,False,True,True,True,False,True
1108,sq8_np64,main,1.0,True,False,False,False,True,True,False,False,False
1113,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1114,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1118,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1122,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1125,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
1148,sq8_np64,main,1.0,True,True,False,True,False,True,True,False,True
1155,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1158,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1174,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1183,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1191,sq8_np64,main,1.0,True,False,False,False,True,True,False,False,False
1216,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1217,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1244,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1258,sq8_np64,main,0.8,False,False,True,True,False,False,False,False,False
1278,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1279,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
1282,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
1287,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1289,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1292,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1293,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
1313,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
1320,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1322,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1327,sq8_np64,sanity,1.0,False,False,False,False,True,False,False,False,False
1333,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1336,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1338,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1342,sq8_np64,main,1.0,True,False,True,True,False,True,False,True,False
1348,sq8_np64,sanity,1.0,False,False,False,False,False,False,False,False,False
1370,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1372,sq8_np64,main,0.7,False,False,True,True,False,True,True,False,True
1375,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1376,sq8_np64,main,1.0,False,False,False,True,False,False,False,False,False
1396,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1418,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1419,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1423,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1427,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1433,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1437,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1438,sq8_np64,main,1.0,True,False,False,False,True,True,False,False,False
1458,sq8_np64,sanity,1.0,False,False,True,True,False,False,False,False,False
1463,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1466,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1470,sq8_np64,sanity,0.9,False,False,True,True,False,False,False,False,False
1471,sq8_np64,main,1.0,True,False,True,True,False,True,False,True,False
1480,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
1484,sq8_np64,main,1.0,True,False,True,True,False,True,False,False,False
1487,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1490,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1496,sq8_np64,main,0.9,True,True,False,False,False,True,True,False,True
1501,sq8_np64,main,0.9,True,True,False,False,False,True,True,False,True
1507,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1508,sq8_np64,sanity,1.0,True,True,False,False,True,True,True,False,False
1520,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1527,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1538,sq8_np64,main,1.0,False,False,False,False,False,False,False,False,False
1542,sq8_np64,main,0.9,True,False,False,False,False,True,False,False,False
1558,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1574,sq8_np64,main,0.9,True,False,False,False,True,True,False,False,False
1583,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1589,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1594,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
1596,sq8_np64,sanity,1.0,False,False,True,True,False,False,False,False,False
1603,sq8_np64,sanity,1.0,False,False,False,False,False,False,False,False,False
1611,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1613,sq8_np64,main,0.9,False,False,True,True,False,False,False,False,False
1617,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1625,sq8_np64,main,1.0,True,False,True,True,False,True,False,True,False
1626,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1627,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1630,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1641,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1642,sq8_np64,sanity,1.0,False,False,False,False,False,False,False,False,False
1645,sq8_np64,sanity,0.9,True,True,False,False,True,True,True,False,False
1654,sq8_np64,main,0.9,False,False,True,True,False,False,False,False,False
1656,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1660,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1661,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1670,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1671,sq8_np64,sanity,0.9,True,True,False,False,True,True,True,False,False
1690,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1699,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1715,sq8_np64,sanity,0.9,False,False,True,True,False,False,False,False,False
1767,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1770,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
1777,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1785,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1797,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1799,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1800,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1804,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1810,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1811,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
1816,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1831,sq8_np64,sanity,1.0,False,False,True,True,False,False,False,False,False
1832,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1837,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1842,sq8_np64,main,1.0,False,False,False,False,False,False,False,False,False
1859,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1864,sq8_np64,main,1.0,False,False,False,False,True,False,False,False,False
1874,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1875,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1906,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1908,sq8_np64,main,0.9,False,False,True,True,False,False,False,False,False
1916,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1928,sq8_np64,sanity,1.0,True,True,False,False,True,True,True,False,False
1932,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
1933,sq8_np64,main,1.0,False,False,False,False,True,False,False,False,False
1934,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
1940,sq8_np64,main,1.0,True,True,False,True,False,True,True,False,True
1942,sq8_np64,sanity,1.0,True,True,False,False,True,True,True,False,False
1952,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
1955,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1960,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
1964,sq8_np64,main,1.0,False,False,False,False,False,False,False,True,False
1967,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1969,sq8_np64,main,1.0,True,False,False,False,True,True,False,True,False
1980,sq8_np64,main,1.0,True,False,True,True,False,True,False,True,False
1986,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
1999,sq8_np64,main,1.0,False,False,False,False,False,False,False,False,False
2003,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
2021,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
2048,sq8_np64,sanity,1.0,False,False,False,False,False,False,False,False,False
2051,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
2064,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
